endereco,bairro,cep,id_endereco,id_cidade,id_bairro,lat_char,long_char,lat_num,long_num,cras,creas
Travessa Lázaro Garde,Vila Virgínia,14030100,228139,9560,23430,"","",-21.1828823,-47.8215203,5,5
Rua Pierino Malardo,Vila Virgínia,14030110,228140,9560,23430,"","",-21.1841514,-47.8217903,5,5
Rua Ipanema,Vila Virgínia,14030120,228141,9560,23430,"","",-21.1849434,-47.8225397,5,5
Avenida Patriarca,Vila Virgínia,14030125,228142,9560,23430,"","",-21.1792252,-47.8307538,5,5
Rua Macedo Bittencourt,Vila Virgínia,14030130,228143,9560,23430,"","",-21.1799733,-47.8230300,5,5
Rua Miguel Couto,Vila Virgínia,14030140,228144,9560,23430,"","",-21.1809372,-47.8231969,5,5
Travessa Miguel Couto,Vila Virgínia,14030149,228145,9560,23430,"","",-21.1809372,-47.8231969,5,5
Rua Oswaldo Cruz,Vila Virgínia,14030150,228146,9560,23430,"","",-21.1816540,-47.8239316,5,5
Rua Vital Brasil,Vila Virgínia,14030160,228147,9560,23430,"","",-21.1816824,-47.8261579,5,5
Travessa Benedito Daniel,Vila Virgínia,14030168,228148,9560,23430,"","",-21.1801291,-47.8285168,5,5
Travessa São Caetano,Vila Virgínia,14030169,228149,9560,23430,"","",-21.1797912,-47.8295983,5,5
Rua Anália Franco,Vila Virgínia,14030170,228150,9560,23430,"","",-21.1802130,-47.8316417,5,5
Travessa Caetés,Vila Virgínia,14030176,228151,9560,23430,"","",-21.1802939,-47.8329721,5,5
Travessa Caviúna,Vila Virgínia,14030177,228152,9560,23430,"","",-21.1808966,-47.8313134,5,5
Rua Cardeal Arcoverde,Vila Virgínia,14030180,228153,9560,23430,"","",-21.1835459,-47.8265831,5,5
Rua Barão de Mauá,Vila Virgínia,14030190,228154,9560,23430,"","",-21.1819750,-47.8323259,5,5
Travessa Baraúna,Vila Virgínia,14030198,228155,9560,23430,"","",-21.1829841,-47.8312658,5,5
Rua José Venâncio,Vila Virgínia,14030200,228157,9560,23430,"","",-21.1847947,-47.8283401,5,5
Rua Rangel Pestana,Vila Virgínia,14030210,228159,9560,23430,"","",-21.1835458,-47.8330645,5,5
Rua Caviana,Vila Virgínia,14030217,228161,9560,23430,"","",-21.1885515,-47.8229400,5,5
Rua Cananéia,Vila Virgínia,14030218,228162,9560,23430,"","",-21.1889546,-47.8231090,5,5
Rua Ilhéus,Vila Virgínia,14030219,228163,9560,23430,"","",-21.1893251,-47.8232546,5,5
Rua Nabuco de Araújo,Vila Virgínia,14030220,228164,9560,23430,"","",-21.1866866,-47.8287902,5,5
Rua Graça Aranha,Vila Virgínia,14030230,228165,9560,23430,"","",-21.1869013,-47.8305511,5,5
Praça José Rossi,Vila Virgínia,14030199,228156,9560,23430,"","",-21.183637,-47.829199,5,5
Avenida Pio XII,Vila Virgínia,14030240,228167,9560,23430,"","",-21.1897878,-47.8265447,5,5
Avenida Dom Bernardo José Bueno Mielle,Vila Virgínia,14030249,228168,9560,23430,"","",-21.1917577,-47.8230091,5,5
Avenida Pio XII,Vila Virgínia,14030250,228169,9560,23430,"","",-21.1866039,-47.8342026,5,5
Rua Cônego Fernandes Pinheiro,Vila Virgínia,14030260,228171,9560,23430,"","",-21.1897018,-47.8292803,5,5
Rua Cardeal Leme,Vila Virgínia,14030270,228172,9560,23430,"","",-21.1906862,-47.8292464,5,5
Rua José Proni,Vila Virgínia,14030380,228197,9560,23430,"","",-21.1948075,-47.8415483,5,5
Avenida Primeiro de Maio,Vila Virgínia,14030390,228198,9560,23430,"","",-21.1846610,-47.8229135,5,5
Rua Desembargador Edgard de Moura Bittencourt,Vila Virgínia,14030400,232534,9560,23430,"","",-21.1903195,-47.8234644,5,5
Rua Juruá,Vila Virgínia,14030410,228200,9560,23430,"","",-21.1941144,-47.8276737,5,5
Rua Abílio Sampaio,Vila Virgínia,14030420,228202,9560,23430,"","",-21.1915794,-47.8275037,5,5
Rua Paulo de Frontim,Vila Virgínia,14030430,228203,9560,23430,"","",-21.1911887,-47.8284240,5,5
Rua Doutor João Guião,Vila Virgínia,14030440,228205,9560,23430,"","",-21.1906870,-47.8292679,5,5
Travessa Santa Carolina,Vila Virgínia,14030447,228207,9560,23430,"","",-21.1832106,-47.8258513,5,5
Travessa São Gonçalo,Vila Virgínia,14030448,228208,9560,23430,"","",-21.1883164,-47.8285300,5,5
Rua Júlio de Mesquita,Vila Virgínia,14030450,228210,9560,23430,"","",-21.1903694,-47.8301853,5,5
Travessa Mesquita,Vila Virgínia,14030459,228211,9560,23430,"","",-21.1881586,-47.8289897,5,5
Rua Euclides da Cunha,Vila Virgínia,14030460,228212,9560,23430,"","",-21.1899481,-47.8311156,5,5
Rua Franco da Rocha,Vila Virgínia,14030470,228214,9560,23430,"","",-21.1903473,-47.8324389,5,5
Rua Conde de Irajá,Vila Virgínia,14030480,228215,9560,23430,"","",-21.1902360,-47.8334977,5,5
Rua Padre Sena Freitas,Vila Virgínia,14030487,228216,9560,23430,"","",-21.1861882,-47.8312757,5,5
Rua Madre Francesinha,Vila Virgínia,14030488,228217,9560,23430,"","",-21.1868061,-47.8316343,5,5
Praça Professor Salk,Vila Virgínia,14030489,228218,9560,23430,"","",-21.1866038,-47.8312467,5,5
Rua Visconde de Inhomirim,Vila Virgínia,14030490,228219,9560,23430,"","",-21.1891565,-47.8340400,5,5
Travessa Ibitiúva,Vila Virgínia,14030496,228220,9560,23430,"","",-21.1804738,-47.8299610,5,5
Travessa Bauru,Vila Virgínia,14030497,228221,9560,23430,"","",-21.1815151,-47.8299414,5,5
Travessa Domingos Orange,Vila Virgínia,14030499,228223,9560,23430,"","",-21.1846415,-47.8321110,5,5
Rua Marajó,Vila Virgínia,14030500,228224,9560,23430,"","",-21.1892787,-47.8352172,5,5
Avenida Monteiro Lobato,Vila Virgínia,14030510,228225,9560,23430,"","",-21.1883671,-47.8356708,5,5
Avenida Bandeirantes,Vila Virgínia,14030670,228260,9560,23430,"","",-21.1754523,-47.8555749,5,5
Avenida Bandeirantes,Vila Virgínia,14030680,228261,9560,23430,"","",-21.1759605,-47.8528606,5,5
Rua dos Migrantes,Vila Virgínia,14030690,228262,9560,23430,"","",-21.1764843,-47.8334623,5,5
Rua Lucien Lison,Vila Virgínia,14030710,228264,9560,23430,"","",-21.1744327,-47.8460625,5,5
Rua Cardeal Leme,Vila Virgínia,14030900,232541,9560,23430,"","",-21.1917391,-47.8238627,5,5
Rua Cardeal Leme,Vila Virgínia,14030901,232542,9560,23430,"","",-21.1896966,-47.8242036,5,5
Condomínio Parque Rarus,Jardim Marchesi,14031183,228320,9560,23344,"","",-21.200743,-47.840434,5,5
Rua Brasílio Machado Neto,Jardim Marchesi,14031290,228348,9560,23344,"","",-21.204054,-47.836673,5,5
Praça Doutor Sylvio Ribeiro,Jardim Marchesi,14031309,228353,9560,23344,"","",-21.198853,-47.845339,5,5
Rua João Thomazo,Jardim Marchesi,14031319,228355,9560,23344,"","",-21.204375,-47.840603,5,5
Rua Therezinha Chiariello,Jardim Marchesi,14031479,228379,9560,23344,"","",-21.203422,-47.848126,5,5
Rua Doutor Savério Anunciato Filho,Jardim Marchesi,14031529,228396,9560,23344,"","",-21.203580,-47.847683,5,5
Condomínio Vitta Vila Virginia 1,Jardim Maria Goretti,14030315,228180,9560,23347,"","",-21.196446,-47.830865,5,5
Rua Eurides Fernades Bistane,Jardim Progresso,14031807,228440,9560,30976,"","",-21.204186,-47.851257,5,5
Rua Joaquim Alves Vieira,Jardim Progresso,14031809,228441,9560,30976,"","",-21.205919,-47.851967,5,5
Rua Antonio Sacchini,Jardim Progresso,14031810,228442,9560,30976,"","", -21.207460,-47.852145,5,5
Rua Olga Lorensato Rosseto,Jardim Progresso,14031811,228443,9560,30976,"","",-21.206470,-47.849879,5,5
Rua Leandra Drechsler Nold,Jardim Progresso,14031812,228444,9560,30976,"","",-21.205188,-47.849323,5,5
Rua José Antonio Zanirato,Jardim Progresso,14031813,228445,9560,30976,"","",-21.206552,-47.848879,5,5
Rua Vera Lúcia Rocha Catelli,Jardim Progresso,14031814,228446,9560,30976,"","",-21.206048,-47.850139,5,5
Rua Arnaldo de Carvalho,Jardim Progresso,14031817,228448,9560,30976,"","",-21.207368,-47.850635,5,5
Rua Orlando Grespan,Jardim Progresso,14031818,228449,9560,30976,"","", -21.207797,-47.851137 ,5,5
Rua Marilena Sartore de Araujo,Jardim Progresso,14031819,228450,9560,30976,"","",-21.207216,-47.853396,5,5
Rua Max de Martino,Jardim Progresso,14031820,228451,9560,30976,"","",-21.208265,-47.852493,5,5
Rua Doutora Nida Angelina Bulgarelli Travesso,Jardim Progresso,14031821,228452,9560,30976,"","",-21.205999,-47.853201,5,5
Rua João Vieira Pontes,Jardim Progresso,14031822,228453,9560,30976,"","",-21.206485,-47.852305,5,5
Rua Marco Antonio,Jardim Progresso,14031823,228454,9560,30976,"","",-21.205951,-47.852365,5,5
Rua Almerinda da Silva Ferreira,Jardim Progresso,14031815,228447,9560,30976,"","",-21.206829,-47.850977,5,5
Rua Leonor da Silva Rodrigues,Jardim Progresso,14031827,228456,9560,30976,"","",-21.205363,-47.847893,5,5
Rua João Bento da Silva,Jardim Progresso,14031828,228457,9560,30976,"","",-21.205437,-47.846941,5,5
Rua Laura Moreira Rebordões Cartolano,Jardim Progresso,14031829,228458,9560,30976,"","",-21.205522,-47.846867,5,5
Rua Célia Regina da Silva Vanzo,Jardim Progresso,14031830,228459,9560,30976,"","",-21.206190,-47.848458,5,5
Rua Carlos Alberto de Oliveira,Jardim Progresso,14031831,228460,9560,30976,"","",-21.205777,-47.849583,5,5
Rua Ricardo dos Santos,Jardim Progresso,14031833,228461,9560,30976,"","",-21.207100,-47.850344,5,5
Rua Luiz Carlos Ferreira Gomes,Jardim Progresso,14031835,228462,9560,30976,"","",-21.207980,-47.852146,5,5
Rua Nelson Tanaka,Jardim Progresso,14031836,228463,9560,30976,"","",-21.207171,-47.853164,5,5
Rua Maria Santos Beraldi,Jardim Progresso,14031837,228464,9560,30976,"","",-21.205349,-47.853050,5,5
Rua Maria de Fatima Ribeiro Pereira,Jardim Progresso,14031838,228465,9560,30976,"","",-21.204754,-47.851356,5,5
Rua Pilade Corsi,Jardim Progresso,14031839,228466,9560,30976,"","",-21.205657,-47.850549,5,5
Rua Maria Eloisa Mendonça de Abreu,Jardim Progresso,14031840,228467,9560,30976,"","",-21.204702,-47.852454,5,5
Rua Maria Estela Roma,Jardim Progresso,14031841,228468,9560,30976,"","",-21.206743,-47.854819,5,5
Rua Lucas Antonio Pereira,Jardim Progresso,14031842,228469,9560,30976,"","",-21.205355,-47.854132,5,5
Rua Ilda Nunes Francisco,Jardim Progresso,14031843,228470,9560,30976,"","",-21.205405,-47.846032,5,5
Praça Rosas,Jardim Recreio,14040296,228780,9560,23358,"","",-21.172429,-47.866223,10,5
Rua Ministro Mário Andreazza,Adão do Carmo Leonel,14031590,228403,9560,23273,"","",-21.1917563,-47.8463022,10,5
Avenida Patriarca,Adão do Carmo Leonel,14031595,228404,9560,23273,"","",-21.1914516,-47.8451976,10,5
Rua Giro Iossi,Jardim São José,14098127,232353,9560,23362,"","",-21.2272006,-47.7662773,1,1
Condomínio Jardim dos Hibiscos,Bonfim Paulista,14022310,227592,9560,50820,"","",-21.2315693,-47.7830262,9,1
Avenida Principal,Bonfim Paulista,14110000,232561,9560,50820,"","",-21.2657484,-47.8192089,9,1
Rua Dona Iria Alves,Bonfim Paulista,14110970,232562,9560,50820,"","",-21.2626974,-47.8196966,9,1
Condomínio Colina Verde,Colina Verde,14022050,227560,9560,50817,"","",-21.1818387,-47.8044170,9,1
Via Sebastião Fernandes,Condomínio Arara Azul,14035013,228550,9560,73801,"","",-21.2562882,-47.8155462,9,1
Via Sebastião Fernandes,Condomínio Arara Verde,14035002,228548,9560,73799,"","",-21.2562882,-47.8155462,9,1
Avenida Oscar Machado de Carvalho Rosa,Condomínio Arara Vermelha,14035010,228549,9560,73800,"","",-21.2478911,-47.8137481,9,1
Via Marginal Doutor Hermenegildo Ulian,Condomínio Buritis,14022062,227562,9560,50818,"","",-21.2246981,-47.8021862,9,1
Rua Jornalista Rubens Volpe Filho,Condomínio Firenze,14029420,228101,9560,73796,"","",-21.2462742,-47.8132487,9,1
Rua Jornalista Rubens Volpe Filho,Condomínio Gênova,14029390,228100,9560,73795,"","",-21.2462742,-47.8132487,9,1
Avenida Heráclito Fontoura Sobral Pinto,Condomínio Guaporé 1,14022000,227542,9560,49744,"","",-21.2242417,-47.7854693,9,1
Avenida Heráclito Fontoura Sobral Pinto,Condomínio Guaporé 2,14022010,227544,9560,75302,"","",-21.2260189,-47.7845168,9,1
Avenida Heráclito Fontoura Sobral Pinto,Condomínio Guaporé 3,14022020,227545,9560,75303,"","",-21.2242417,-47.7854693,9,1
Condomínio Guaporé 1,Condomínio Guaporé 1,14022001,227543,9560,49744,"","",-21.222997,-47.785551,9,1
Rua Jornalista Rubens Volpe Filho,Condomínio Veneza,14029430,228102,9560,73797,"","",-21.2448881,-47.8119600,9,1
Avenida Presidente Vargas,Jardim Califórnia,14026000,227775,9560,23313,"","",-21.2072255,-47.8117060,9,1
Avenida Coronel Fernando Ferreira Leite,Jardim Califórnia,14026010,227776,9560,23313,"","",-21.2041414,-47.8261536,9,1
Avenida Coronel Fernando Ferreira Leite,Jardim Califórnia,14026020,227777,9560,23313,"","",-21.2041681,-47.8255301,9,1
Rua Luciano Penatti,Adão do Carmo Leonel,14031600,228406,9560,23273,"","",-21.1904586,-47.8458833,10,5
Rua Egisto Marim,Adão do Carmo Leonel,14031610,228407,9560,23273,"","",-21.1906838,-47.8463660,10,5
Rua Waldemar Joaquim Pavão,Adão do Carmo Leonel,14031620,228408,9560,23273,"","",-21.1909885,-47.8467164,10,5
Rua Mário Titoto,Adão do Carmo Leonel,14031630,228409,9560,23273,"","",-21.1913791,-47.8470042,10,5
Rua Major Fabiano Pereira Ramos,Adão do Carmo Leonel,14031640,228410,9560,23273,"","",-21.1917791,-47.8473209,10,5
Rua Hacibe Saad Salim,Adão do Carmo Leonel,14031650,228411,9560,23273,"","",-21.1921640,-47.8476155,10,5
Rua Antônio Vicco,Adão do Carmo Leonel,14031660,228412,9560,23273,"","",-21.1924883,-47.8479856,10,5
Rua Benedito Gallácio,Adão do Carmo Leonel,14031680,228414,9560,23273,"","",-21.1932419,-47.8488799,10,5
Rua Thereza Marin,Adão do Carmo Leonel,14031690,228415,9560,23273,"","",-21.1935399,-47.8492750,10,5
Rua Cecília Meireles,Adão do Carmo Leonel,14031710,228417,9560,23273,"","",-21.1941253,-47.8500735,10,5
Rua José Herculano Pires,Adão do Carmo Leonel,14031720,228418,9560,23273,"","",-21.1944197,-47.8504693,10,5
Rua Armando Bó,Adão do Carmo Leonel,14031730,228419,9560,23273,"","",-21.1947201,-47.8508701,10,5
Rua Feres Abu-Jamra,Adão do Carmo Leonel,14031670,228413,9560,23273,"","",-21.192693,-47.848750,10,5
Travessa Joaquim Pitta,Jardim Bela Vista,14030619,228244,9560,58189,"","",-21.1868268,-47.8428962,10,5
Avenida Patriarca,Jardim Bela Vista,14030750,228265,9560,58189,"","",-21.1861263,-47.8432535,10,5
Rua Bernardo Guimarães,Jardim Bela Vista,14030758,228266,9560,58189,"","",-21.1865067,-47.8421640,10,5
Rua Cruz e Souza,Jardim Bela Vista,14030761,228267,9560,58189,"","",-21.1868027,-47.8415369,10,5
Rua Afonso Guimarães,Jardim Bela Vista,14030764,228268,9560,58189,"","",-21.1870423,-47.8408331,10,5
Rua Júlio Ribeiro,Jardim Bela Vista,14030767,228269,9560,58189,"","",-21.1866234,-47.8396907,10,5
Rua Gonçalves de Magalhães,Jardim Bela Vista,14030770,228270,9560,58189,"","",-21.1857249,-47.8385420,10,5
Rua Manuel de Macedo,Jardim Bela Vista,14030773,228271,9560,58189,"","",-21.1856753,-47.8378282,10,5
Rua Medeiros de Albuquerque,Jardim Bela Vista,14030776,228272,9560,58189,"","",-21.1880836,-47.8381620,10,5
Rua Lúcio de Mendonça,Jardim Bela Vista,14030780,228273,9560,58189,"","",-21.1847979,-47.8356509,10,5
Rua Afonso Arinos,Jardim Bela Vista,14030783,228274,9560,58189,"","",-21.1869692,-47.8359193,10,5
Avenida Monteiro Lobato,Jardim Bela Vista,14030786,228275,9560,58189,"","",-21.1871213,-47.8352112,10,5
Rua Padre Manoel Bernardes,Jardim Bela Vista,14030789,228276,9560,58189,"","",-21.1886929,-47.8363183,10,5
Rua Alberto de Oliveira,Jardim Bela Vista,14030792,228277,9560,58189,"","",-21.1898796,-47.8375416,10,5
